idempresa,Año,mes,idpozo,prod_pet,prod_gas,prod_agua,iny_agua,iny_gas,tef,tipoextraccion,tipoestado,tipopozo,fechaingreso,idusuario,empresa,sigla,formprod,profundidad,formacion,idareapermisoconcesion,areapermisoconcesion,idareayacimiento,areayacimiento,cuenca,provincia,coordenadax,coordenaday,tipo_de_recurso,proyecto,clasificacion,subclasificacion,sub_tipo_recurso,fecha_data
CGC,2019,4,155278,15.500,369.982,11.431,0.000,0.000,29.875,Surgencia Natural,Extracción Efectiva,Gasífero,2019-05-15 11:42:38.806377,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-49,MAGA,1552,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.065.396,-5.079.621,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/04/2019
CGC,2023,4,159235,27.861,144.191,31.737,0.000,0.000,28.417,Surgencia Natural,Extracción Efectiva,Gasífero,2023-05-11 10:13:38.228251,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.EC-1013,MAGA,1775,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECE,EL CERRITO               ,AUSTRAL,Santa Cruz,-7.114.583,-5.067.008,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/04/2023
CGC,2020,4,161478,70.300,1.505.173,1.682.318,0.000,0.000,30.000,Surgencia Natural,Extracción Efectiva,Gasífero,2020-05-12 09:42:39.21692,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-99(h),MAGA,1518,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.072.346,-5.080.312,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/04/2020
CGC,2019,4,159918,80.823,2.183.048,398.890,0.000,0.000,30.000,Surgencia Natural,Extracción Efectiva,Gasífero,2019-05-15 11:42:38.806377,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-89,MAGA,1555,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.068.126,-5.077.163,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/04/2019
CGC,2023,4,135216,20.895,108.051,15.868,0.000,0.000,28.417,Surgencia Natural,Extracción Efectiva,Gasífero,2023-05-11 10:13:38.228251,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,PBE.SC.AEC.xp-1005 ,MAGA,3700,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECE,EL CERRITO               ,AUSTRAL,Santa Cruz,-7.115.329.716,-5.066.249.322,NO CONVENCIONAL,Sin Proyecto,EXPLORACION,EXPLORATORIO PROFUNDO,TIGHT,30/04/2023
CGC,2020,4,159671,27.078,829.132,21.035,0.000,0.000,30.000,Surgencia Natural,Extracción Efectiva,Gasífero,2020-05-12 09:42:39.21692,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-91(h),MAGA,2595,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-70.696,-5.080.263,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/04/2020
CGC,2019,4,159544,85.639,2.626.389,153.888,0.000,0.000,29.542,Surgencia Natural,Extracción Efectiva,Gasífero,2019-05-15 11:42:38.806377,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-86(h),MAGA,2990,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.065.214,-5.080.322,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/04/2019
CGC,2023,4,162186,29.796,588.055,107.287,0.000,0.000,29.375,Surgencia Natural,Extracción Efectiva,Gasífero,2023-05-11 10:13:38.228251,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.ECO-17,MAGA,1850,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECO,EL CERRITO OESTE,AUSTRAL,Santa Cruz,-7.119.065,-5.062.895,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/04/2023
CGC,2020,4,161274,120.064,2.910.211,76.548,0.000,0.000,28.271,Surgencia Natural,Extracción Efectiva,Gasífero,2020-05-12 09:42:39.21692,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-98(h),MAGA,2842,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.064.829,-5.078.634,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/04/2020
CGC,2019,4,158947,61.246,1.438.341,26.202,0.000,0.000,29.250,Surgencia Natural,Extracción Efectiva,Gasífero,2019-05-15 11:42:38.806377,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-85(d),MAGA,1600,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.067.145,-5.077.842,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/04/2019
CGC,2023,4,162741,49.803,1.153.089,100.904,0.000,0.000,29.458,Surgencia Natural,Extracción Efectiva,Gasífero,2023-05-11 10:13:38.228251,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.ECO a-19,MAGA,1906,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECO,EL CERRITO OESTE,AUSTRAL,Santa Cruz,-7.117.308,-5.060.161,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,AVANZADA,TIGHT,30/04/2023
CGC,2020,4,160559,26.972,902.626,47.264,0.000,0.000,29.917,Surgencia Natural,Extracción Efectiva,Gasífero,2020-05-12 09:42:39.21692,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-94(d),MAGA,1600,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.066.772,-5.078.627,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/04/2020
CGC,2019,4,159766,29.793,1.249.432,156.255,0.000,0.000,29.833,Surgencia Natural,Extracción Efectiva,Gasífero,2019-05-15 11:42:38.806377,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-90,MAGA,1555,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-706.577,-5.076.888,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/04/2019
CGC,2023,4,164148,7.628,1.136.453,51.533,0.000,0.000,12.500,Surgencia Natural,Extracción Efectiva,Gasífero,2023-05-11 10:13:38.228251,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.ECN-7,MAGA,1785,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECNO,EL CERRITO NORTE,AUSTRAL,Santa Cruz,-7.130.975,-5.053.116,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/04/2023
CGC,2020,4,160351,32.271,1.068.599,52.839,0.000,0.000,29.271,Surgencia Natural,Extracción Efectiva,Gasífero,2020-05-12 09:42:39.21692,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-92,MAGA,1497,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.068.533,-5.079.413,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/04/2020
CGC,2019,4,11191,7.145,180.376,5.325,0.000,0.000,29.688,Plunger Lift,Extracción Efectiva,Gasífero,2019-05-15 11:42:38.806377,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,Q.SC.ACI-21,MAGA,3186,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.071.132.707,-5.080.490.273,NO CONVENCIONAL,Sin Proyecto,,,TIGHT,30/04/2019
CGC,2023,4,163649,37.645,2.020.426,122.970,0.000,0.000,29.500,Surgencia Natural,Extracción Efectiva,Gasífero,2023-05-11 10:13:38.228251,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.ECN 5(d),MAGA,1904,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECNO,EL CERRITO NORTE,AUSTRAL,Santa Cruz,-713.528,-5.054.612,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/04/2023
CGC,2020,4,160558,24.836,565.218,18.051,0.000,0.000,30.000,Surgencia Natural,Extracción Efectiva,Gasífero,2020-05-12 09:42:39.21692,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-93,MAGA,1560,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-706.393,-5.078.127,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/04/2020
CGC,2019,4,72016,24.094,580.360,17.967,0.000,0.000,29.812,Surgencia Natural,Extracción Efectiva,Gasífero,2019-05-15 11:42:38.806377,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,PC.SC.ACI.a-24,MAGA,3125,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-706.718.333.333.333,-507.698.333.333.333,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,AVANZADA,TIGHT,30/04/2019
CGC,2023,4,159758,0.000,0.000,0.000,0.000,0.000,0.000,Sin Sistema de Extracción,En Estudio,Gasífero,2023-05-11 10:13:38.228251,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.ECE.x-1(d),MAGA,1708,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECO,EL CERRITO OESTE,AUSTRAL,Santa Cruz,-7.112.671,-5.063.287,NO CONVENCIONAL,Sin Proyecto,EXPLORACION,EXPLORACION,TIGHT,30/04/2023
CGC,2020,4,160884,40.567,1.003.659,33.093,0.000,0.000,30.000,Surgencia Natural,Extracción Efectiva,Gasífero,2020-05-12 09:42:39.21692,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-97,MAGA,1557,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.064.965,-507.814,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/04/2020
CGC,2019,4,158380,36.386,634.570,38.755,0.000,0.000,30.000,Surgencia Natural,Extracción Efectiva,Gasífero,2019-05-15 11:42:38.806377,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI.a-1003,MAGA,1600,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.066.895,-507.419,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,AVANZADA,TIGHT,30/04/2019
CGC,2023,4,163500,39.904,1.347.113,67.875,0.000,0.000,29.500,Surgencia Natural,Extracción Efectiva,Gasífero,2023-05-11 10:13:38.228251,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.ECN x-1,MAGA,1903,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECNO,EL CERRITO NORTE,AUSTRAL,Santa Cruz,-7.131.638,-5.053.943,NO CONVENCIONAL,Sin Proyecto,EXPLORACION,EXPLORACION,TIGHT,30/04/2023
CGC,2020,4,160567,32.966,1.044.487,57.302,0.000,0.000,29.917,Surgencia Natural,Extracción Efectiva,Gasífero,2020-05-12 09:42:39.21692,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-95(d),MAGA,1065,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.066.775,-5.078.634,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/04/2020
CGC,2019,4,158942,0.000,0.000,0.000,0.000,0.000,0.000,Surgencia Natural,En Estudio,Gasífero,2019-05-15 11:42:38.806377,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI.a-1005,MAGA,1605,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.072.869,-5.071.906,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,AVANZADA,TIGHT,30/04/2019
CGC,2023,4,158685,49.872,751.690,52.150,0.000,0.000,29.500,Surgencia Natural,Extracción Efectiva,Gasífero,2023-05-11 10:13:38.228251,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.EC.a-1010,MAGA,1850,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECO,EL CERRITO OESTE,AUSTRAL,Santa Cruz,-7.018.798,-5.061.367,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,AVANZADA,TIGHT,30/04/2023
CGC,2020,4,160876,32.605,265.254,269.977,0.000,0.000,29.583,Surgencia Natural,Extracción Efectiva,Gasífero,2020-05-12 09:42:39.21692,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-96,MAGA,1605,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.068.019,-5.080.292,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/04/2020
CGC,2019,4,159671,44.023,1.870.095,478.078,0.000,0.000,29.812,Surgencia Natural,Extracción Efectiva,Gasífero,2019-05-15 11:42:38.806377,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-91(h),MAGA,2595,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-70.696,-5.080.263,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/04/2019
CGC,2023,4,162187,46.389,1.150.065,201.422,0.000,0.000,25.792,Surgencia Natural,Extracción Efectiva,Gasífero,2023-05-11 10:13:38.228251,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.ECO-16(h),MAGA,2987,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECO,EL CERRITO OESTE,AUSTRAL,Santa Cruz,-7.121.537,-5.064.595,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/04/2023
CGC,2020,4,131663,18.653,479.066,14.424,0.000,0.000,30.000,Plunger Lift,Extracción Efectiva,Gasífero,2020-05-12 09:42:39.21692,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,PBE.SC.ACI-36,MAGA,1518,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.066.609.999,-5.075.849.999,NO CONVENCIONAL,Sin Proyecto,,,TIGHT,30/04/2020
CGC,2019,4,160351,45.490,1.227.739,285.671,0.000,0.000,15.760,Surgencia Natural,Extracción Efectiva,Gasífero,2019-05-15 11:42:38.806377,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-92,MAGA,1497,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.068.533,-5.079.413,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/04/2019
CGC,2023,4,162060,20.748,1.348.710,124.455,0.000,0.000,29.060,Surgencia Natural,Extracción Efectiva,Gasífero,2023-05-11 10:13:38.228251,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.ECO-13(h),MAGA,2890,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECO,EL CERRITO OESTE,AUSTRAL,Santa Cruz,-7.121.225,-5.060.941,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/04/2023
CGC,2020,4,73672,9.026,318.649,7.212,0.000,0.000,30.000,Plunger Lift,Extracción Efectiva,Gasífero,2020-05-12 09:42:39.21692,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,PBE.SC.ACI-28,MAGA,1650,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-706.605.277.777.778,-508.011.666.666.667,NO CONVENCIONAL,Sin Proyecto,,,TIGHT,30/04/2020
CGC,2019,4,131663,21.176,545.964,14.999,0.000,0.000,30.000,Plunger Lift,Extracción Efectiva,Gasífero,2019-05-15 11:42:38.806377,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,PBE.SC.ACI-36,MAGA,1518,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.066.609.999,-5.075.849.999,NO CONVENCIONAL,Sin Proyecto,,,TIGHT,30/04/2019
CGC,2023,4,162059,19.818,1.537.442,285.414,0.000,0.000,28.125,Surgencia Natural,Extracción Efectiva,Gasífero,2023-05-11 10:13:38.228251,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.ECO-12(h),MAGA,2927,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECO,EL CERRITO OESTE,AUSTRAL,Santa Cruz,-7.120.281,-5.062.213,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/04/2023
CGC,2020,4,158942,0.000,0.000,0.000,0.000,0.000,0.000,Surgencia Natural,En Estudio,Gasífero,2020-05-12 09:42:39.21692,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI.a-1005,MAGA,1605,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.072.869,-5.071.906,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,AVANZADA,TIGHT,30/04/2020
CGC,2019,4,73672,15.925,401.323,12.842,0.000,0.000,29.875,Plunger Lift,Extracción Efectiva,Gasífero,2019-05-15 11:42:38.806377,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,PBE.SC.ACI-28,MAGA,1650,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-706.605.277.777.778,-508.011.666.666.667,NO CONVENCIONAL,Sin Proyecto,,,TIGHT,30/04/2019
CGC,2023,4,163132,4.763,356.780,95.504,0.000,0.000,28.375,Surgencia Natural,Extracción Efectiva,Gasífero,2023-05-11 10:13:38.228251,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.ECO-21,MAGA,1805,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECO,EL CERRITO OESTE,AUSTRAL,Santa Cruz,-7.122.791,-5.062.937,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/04/2023
CGC,2020,4,161273,45.462,1.016.338,170.937,0.000,0.000,29.833,Surgencia Natural,Extracción Efectiva,Gasífero,2020-05-12 09:42:39.21692,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-1024(h),MAGA,2815,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.063.612,-5.073.623,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/04/2020
CGC,2019,4,159455,21.730,474.463,16.942,0.000,0.000,28.917,Surgencia Natural,Extracción Efectiva,Gasífero,2019-05-15 11:42:38.806377,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI.a-1009,MAGA,1600,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.060.164,-5.072.388,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,AVANZADA,TIGHT,30/04/2019
CGC,2023,4,162252,20.935,654.538,12.276,0.000,0.000,25.583,Surgencia Natural,Extracción Efectiva,Gasífero,2023-05-11 10:13:38.228251,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.ECO-15,ANIT,1866,ANITA,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECO,EL CERRITO OESTE,AUSTRAL,Santa Cruz,-7.121.631,-5.065.377,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/04/2023
CGC,2020,4,158380,3.009,287.884,9.015,0.000,0.000,30.000,Surgencia Natural,Extracción Efectiva,Gasífero,2020-05-12 09:42:39.21692,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI.a-1003,MAGA,1600,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.066.895,-507.419,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,AVANZADA,TIGHT,30/04/2020
CGC,2019,4,130232,26.574,638.857,19.810,0.000,0.000,29.875,Plunger Lift,Extracción Efectiva,Gasífero,2019-05-15 11:42:38.806377,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,PBE.SC.ACI-34 ,MAGA,1521,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.066.699.999,-5.078.579.999,NO CONVENCIONAL,Sin Proyecto,,,TIGHT,30/04/2019
CGC,2023,4,161992,11.938,373.252,46.361,0.000,0.000,24.375,Surgencia Natural,Extracción Efectiva,Gasífero,2023-05-11 10:13:38.228251,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.ECO-14,MAGA,1860,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECO,EL CERRITO OESTE,AUSTRAL,Santa Cruz,-7.122.253,-5.064.969,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/04/2023
CGC,2020,4,159455,33.003,650.912,26.972,0.000,0.000,29.917,Surgencia Natural,Extracción Efectiva,Gasífero,2020-05-12 09:42:39.21692,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI.a-1009,MAGA,1600,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.060.164,-5.072.388,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,AVANZADA,TIGHT,30/04/2020
CGC,2019,4,158021,0.000,0.000,0.000,0.000,0.000,0.000,Surgencia Natural,Extracción Efectiva,Gasífero,2019-05-15 11:42:38.806377,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.EC-1009(d),MAGA,1852,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECE,EL CERRITO               ,AUSTRAL,Santa Cruz,-7.014.859,-5.064.393,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/04/2019
CGC,2023,4,160873,42.235,194.934,2.665,0.000,0.000,28.375,Surgencia Natural,Extracción Efectiva,Gasífero,2023-05-11 10:13:38.228251,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-1021(d),MAGA,1515,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.071.103,-5.073.404,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/04/2023
CGC,2020,4,130232,8.424,364.570,6.010,0.000,0.000,30.000,Plunger Lift,Extracción Efectiva,Gasífero,2020-05-12 09:42:39.21692,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,PBE.SC.ACI-34 ,MAGA,1521,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.066.699.999,-5.078.579.999,NO CONVENCIONAL,Sin Proyecto,,,TIGHT,30/04/2020
CGC,2019,4,136233,0.000,0.000,0.000,0.000,0.000,0.000,Sin Sistema de Extracción,En Estudio,Gasífero,2019-05-15 11:42:38.806377,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,PBE.SC.ACD.a-2,PAIK,3669,palermo aike,CIEC,CAMPO INDIO ESTE - EL CERRITO ,DEU,CAÑADON DEUS,AUSTRAL,Santa Cruz,-711.581.111.111.111,-505.355.833.333.333,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,AVANZADA,,30/04/2019
CGC,2023,4,161335,9.661,959.993,8.390,0.000,0.000,29.917,Surgencia Natural,Extracción Efectiva,Gasífero,2023-05-11 10:13:38.228251,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-1032(h),MAGA,2820,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.068.082,-5.072.998,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/04/2023
CGC,2020,4,158692,9.015,224.256,7.220,0.000,0.000,30.000,Surgencia Natural,Extracción Efectiva,Gasífero,2020-05-12 09:42:39.21692,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-57(d),MAGA,1600,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.063.631,-5.076.115,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/04/2020
CGC,2019,4,157729,17.386,471.853,14.066,0.000,0.000,29.667,Surgencia Natural,Extracción Efectiva,Gasífero,2019-05-15 11:42:38.806377,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-62(d),MAGA,1600,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.065.014,-5.078.624,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,30/04/2019
